sku,short_description,description,meta_description
IL-CONFIG-011,"<p>La Ideal Lux Blade Pt è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø25cm × H251.2cm, struttura in alluminio, metallo e pvc, con 1 luce, attacco LED, potenza 15W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 5,8 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 250 × H 2512 mm, Nero D 250 × H 2512 mm, Nickel D 250 × H 2512 mm e Ottone D 250 × H 2512 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero, Nickel e Ottone in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Blade Pt è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Blade Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø25cm × H251.2cm, struttura in alluminio, metallo e pvc, con 1 luce, attacco LED, potenza 15W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 5,8 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 250 × H 2512 mm, Nero D 250 × H 2512 mm, Nickel D 250 × H 2512 mm e Ottone D 250 × H 2512 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero, Nickel e Ottone in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Blade Pt significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Blade Pt per interni in Bianco, Nero e Ottone: IP20 15W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-012,"<p>La Ideal Lux Bloom Pt2 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø30cm × H169.5cm, struttura in alluminio, metallo e vetro, con 2 luci, attacco LED, potenza 11W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 8,4 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Nero D 300 × H 1695 mm e Ottone D 300 × H 1695 mm. In questo modo è possibile scegliere tra finiture Nero e Ottone in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Bloom Pt2 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Bloom Pt2 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø30cm × H169.5cm, struttura in alluminio, metallo e vetro, con 2 luci, attacco LED, potenza 11W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, peso netto 8,4 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Nero D 300 × H 1695 mm e Ottone D 300 × H 1695 mm. In questo modo è possibile scegliere tra finiture Nero e Ottone in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Bloom Pt2 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Bloom Pt2 per interni in Nero e Ottone: IP20 11W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-013,"<p>La Ideal Lux Boeing Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni Ø13cm × H15cm - Ø13cm × H40cm - Ø13cm × H70cm - Ø13cm × H100cm, struttura in metallo e vetro, con 1 luce, attacco LED, potenza 14W, alimentazione 220-240 V AC, grado di protezione IP65, classe 1, lampadina inclusa, peso netto 1,35 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite H 15 cm, Coffee H 15 cm, Nero H 15 cm, Antracite H 40 cm, Coffee H 40 cm, Nero H 40 cm, Antracite H 70 cm, Coffee H 70 cm, Nero H 70 cm, Antracite H 100 cm, Coffee H 100 cm e Nero H 100 cm. In questo modo è possibile scegliere tra finiture Antracite, Coffee e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Boeing Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Boeing Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP65 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø13cm × H15cm - Ø13cm × H40cm - Ø13cm × H70cm - Ø13cm × H100cm, struttura in metallo e vetro, con 1 luce, attacco LED, potenza 14W, alimentazione 220-240 V AC, grado di protezione IP65, classe 1, lampadina inclusa, peso netto 1,35 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite H 15 cm, Coffee H 15 cm, Nero H 15 cm, Antracite H 40 cm, Coffee H 40 cm, Nero H 40 cm, Antracite H 70 cm, Coffee H 70 cm, Nero H 70 cm, Antracite H 100 cm, Coffee H 100 cm e Nero H 100 cm. In questo modo è possibile scegliere tra finiture Antracite, Coffee e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Boeing Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Boeing Pt: lampada da terra per esterni IP65, design moderno per giardino, terrazzo e vialetti. Scopri varianti e finiture."
IL-CONFIG-014,"<p>La Ideal Lux Carta Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø30cm × H31cm - Ø40cm × H41.5cm, struttura in ps, con 1 luce, attacco E27, potenza 25W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 1,9 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 300 × H 310 mm e Bianco D 400 × H 415 mm.</p>","<p>La Ideal Lux Carta Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Carta Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø30cm × H31cm - Ø40cm × H41.5cm, struttura in ps, con 1 luce, attacco E27, potenza 25W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 1,9 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 300 × H 310 mm e Bianco D 400 × H 415 mm.</p><p>Scegliere la Ideal Lux Carta Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Carta Pt1 per interni in Bianco: IP20 25W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-015,"<p>La Ideal Lux Cima Pt2 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L83cm × H216cm × P25cm, struttura in metallo e ps, con 2 luci, attacco E27, potenza 2 x 52W, alimentazione 220-240 V AC, grado di protezione IP43, classe 1, peso netto 3,34 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite L 830 × H 2160 × P 250 mm, Coffee L 830 × H 2160 × P 250 mm e Nero L 830 × H 2160 × P 250 mm. In questo modo è possibile scegliere tra finiture Antracite, Coffee e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Cima Pt2 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Cima Pt2 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP43 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L83cm × H216cm × P25cm, struttura in metallo e ps, con 2 luci, attacco E27, potenza 2 x 52W, alimentazione 220-240 V AC, grado di protezione IP43, classe 1, peso netto 3,34 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite L 830 × H 2160 × P 250 mm, Coffee L 830 × H 2160 × P 250 mm e Nero L 830 × H 2160 × P 250 mm. In questo modo è possibile scegliere tra finiture Antracite, Coffee e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Cima Pt2 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Cima Pt2: lampada da terra per interni IP43, design moderno per soggiorno, studio e zona living. Scopri varianti e finiture."
IL-CONFIG-016,"<p>La Ideal Lux Clio Mpt1 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni Ø13.5cm × H60cm, struttura in alluminio e metallo, con 1 luce, attacco E27, potenza 42W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, peso netto 1,36 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite D 135 × H 600 mm, Bianco D 135 × H 600 mm, Coffee D 135 × H 600 mm, Grigio D 135 × H 600 mm e Nero D 135 × H 600 mm. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee, Grigio e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Clio Mpt1 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Clio Mpt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø13.5cm × H60cm, struttura in alluminio e metallo, con 1 luce, attacco E27, potenza 42W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, peso netto 1,36 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite D 135 × H 600 mm, Bianco D 135 × H 600 mm, Coffee D 135 × H 600 mm, Grigio D 135 × H 600 mm e Nero D 135 × H 600 mm. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee, Grigio e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Clio Mpt1 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Clio Mpt1 per esterni: IP44 42W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-017,"<p>La Ideal Lux Clio Mpt2 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L57.5cm × H197cm × P20cm, struttura in alluminio e metallo, con 2 luci, attacco E27, potenza 2 x 42W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, peso netto 7,25 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite L 575 × H 1970 × P 200 mm, Bianco L 575 × H 1970 × P 200 mm, Coffee L 575 × H 1970 × P 200 mm, Grigio L 575 × H 1970 × P 200 mm e Nero L 575 × H 1970 × P 200 mm. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee, Grigio e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Clio Mpt2 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Clio Mpt2 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L57.5cm × H197cm × P20cm, struttura in alluminio e metallo, con 2 luci, attacco E27, potenza 2 x 42W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, peso netto 7,25 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite L 575 × H 1970 × P 200 mm, Bianco L 575 × H 1970 × P 200 mm, Coffee L 575 × H 1970 × P 200 mm, Grigio L 575 × H 1970 × P 200 mm e Nero L 575 × H 1970 × P 200 mm. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee, Grigio e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Clio Mpt2 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Clio Mpt2 per esterni: IP44 2 x 42W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-018,"<p>La Ideal Lux Comet Pt è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L40cm × H210cm × P200cm, struttura in metallo, con 1 luce, attacco LED, potenza 30W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 3,8 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 400 × H 2100 × P 2000 mm e Nero L 400 × H 2100 × P 2000 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Comet Pt è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Comet Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L40cm × H210cm × P200cm, struttura in metallo, con 1 luce, attacco LED, potenza 30W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, lampadina inclusa, dimmerabile, peso netto 3,8 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 400 × H 2100 × P 2000 mm e Nero L 400 × H 2100 × P 2000 mm. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Comet Pt significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Comet Pt per interni in Bianco e Nero: IP20 30W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-019,"<p>La Ideal Lux Comfort-1 Pt è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L34cm × H195cm × P72cm, struttura in metallo e vetro, con 1 luce, attacco LED, potenza 76W, alimentazione 220-240 V AC, grado di protezione IP20, classe 1, lampadina inclusa, dimmerabile, peso netto 12,7 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 340 × H 1950 × P 720 mm 3000K, Bianco L 340 × H 1950 × P 720 mm 4000K, Nero L 340 × H 1950 × P 720 mm 3000K e Nero L 340 × H 1950 × P 720 mm 4000K. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Comfort-1 Pt è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Comfort-1 Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L34cm × H195cm × P72cm, struttura in metallo e vetro, con 1 luce, attacco LED, potenza 76W, alimentazione 220-240 V AC, grado di protezione IP20, classe 1, lampadina inclusa, dimmerabile, peso netto 12,7 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 340 × H 1950 × P 720 mm 3000K, Bianco L 340 × H 1950 × P 720 mm 4000K, Nero L 340 × H 1950 × P 720 mm 3000K e Nero L 340 × H 1950 × P 720 mm 4000K. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Comfort-1 Pt significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Comfort-1 Pt per interni in Bianco e Nero: IP20 76W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-020,"<p>La Ideal Lux Comfort-2 Pt è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni L33cm × H197cm × P120cm, struttura in alluminio, metallo e ps, con 1 luce, attacco LED, potenza 76W, alimentazione 220-240 V AC, grado di protezione IP20, classe 1, lampadina inclusa, dimmerabile, peso netto 19,5 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 330 × H 1970 × P 1200 mm 5700K e Nero L 330 × H 1970 × P 1200 mm 5700K. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Comfort-2 Pt è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Comfort-2 Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni L33cm × H197cm × P120cm, struttura in alluminio, metallo e ps, con 1 luce, attacco LED, potenza 76W, alimentazione 220-240 V AC, grado di protezione IP20, classe 1, lampadina inclusa, dimmerabile, peso netto 19,5 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 330 × H 1970 × P 1200 mm 5700K e Nero L 330 × H 1970 × P 1200 mm 5700K. In questo modo è possibile scegliere tra finiture Bianco e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Comfort-2 Pt significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Comfort-2 Pt per interni in Bianco e Nero: IP20 76W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
